opcode_dec,opcode_hex,name
1041,0x411,SMSG_GROUPACTION_THROTTLED
1042,0x412,SMSG_OVERRIDE_LIGHT
1043,0x413,SMSG_TOTEM_CREATED
1044,0x414,CMSG_TOTEM_DESTROYED
1045,0x415,CMSG_EXPIRE_RAID_INSTANCE
1046,0x416,CMSG_NO_SPELL_VARIANCE
1047,0x417,CMSG_QUESTGIVER_STATUS_MULTIPLE_QUERY
1048,0x418,SMSG_QUESTGIVER_STATUS_MULTIPLE
1049,0x419,CMSG_SET_PLAYER_DECLINED_NAMES
1050,0x41A,SMSG_SET_PLAYER_DECLINED_NAMES_RESULT
1051,0x41B,CMSG_QUERY_SERVER_BUCK_DATA
1052,0x41C,CMSG_CLEAR_SERVER_BUCK_DATA
1053,0x41D,SMSG_SERVER_BUCK_DATA
1054,0x41E,SMSG_SEND_UNLEARN_SPELLS
1055,0x41F,SMSG_PROPOSE_LEVEL_GRANT
1056,0x420,CMSG_ACCEPT_LEVEL_GRANT
1057,0x421,SMSG_REFER_A_FRIEND_FAILURE
1058,0x422,SMSG_SPLINE_MOVE_SET_FLYING
1059,0x423,SMSG_SPLINE_MOVE_UNSET_FLYING
1060,0x424,SMSG_SUMMON_CANCEL
1061,0x425,CMSG_CHANGE_PERSONAL_ARENA_RATING
1062,0x426,CMSG_ALTER_APPEARANCE
1063,0x427,SMSG_ENABLE_BARBER_SHOP
1064,0x428,SMSG_BARBER_SHOP_RESULT
1065,0x429,CMSG_CALENDAR_GET_CALENDAR
1066,0x42A,CMSG_CALENDAR_GET_EVENT
1067,0x42B,CMSG_CALENDAR_GUILD_FILTER
1068,0x42C,CMSG_CALENDAR_ARENA_TEAM
1069,0x42D,CMSG_CALENDAR_ADD_EVENT
1070,0x42E,CMSG_CALENDAR_UPDATE_EVENT
1071,0x42F,CMSG_CALENDAR_REMOVE_EVENT
1072,0x430,CMSG_CALENDAR_COPY_EVENT
1073,0x431,CMSG_CALENDAR_EVENT_INVITE
1074,0x432,CMSG_CALENDAR_EVENT_RSVP
1075,0x433,CMSG_CALENDAR_EVENT_REMOVE_INVITE
1076,0x434,CMSG_CALENDAR_EVENT_STATUS
1077,0x435,CMSG_CALENDAR_EVENT_MODERATOR_STATUS
1078,0x436,SMSG_CALENDAR_SEND_CALENDAR
1079,0x437,SMSG_CALENDAR_SEND_EVENT
1080,0x438,SMSG_CALENDAR_FILTER_GUILD
1081,0x439,SMSG_CALENDAR_ARENA_TEAM
1082,0x43A,SMSG_CALENDAR_EVENT_INVITE
1083,0x43B,SMSG_CALENDAR_EVENT_INVITE_REMOVED
1084,0x43C,SMSG_CALENDAR_EVENT_STATUS
1085,0x43D,SMSG_CALENDAR_COMMAND_RESULT
1086,0x43E,SMSG_CALENDAR_RAID_LOCKOUT_ADDED
1087,0x43F,SMSG_CALENDAR_RAID_LOCKOUT_REMOVED
1088,0x440,SMSG_CALENDAR_EVENT_INVITE_ALERT
1089,0x441,SMSG_CALENDAR_EVENT_INVITE_REMOVED_ALERT
1090,0x442,SMSG_CALENDAR_EVENT_INVITE_STATUS_ALERT
1091,0x443,SMSG_CALENDAR_EVENT_REMOVED_ALERT
1092,0x444,SMSG_CALENDAR_EVENT_UPDATED_ALERT
1093,0x445,SMSG_CALENDAR_EVENT_MODERATOR_STATUS_ALERT
1094,0x446,CMSG_CALENDAR_COMPLAIN
1095,0x447,CMSG_CALENDAR_GET_NUM_PENDING
1096,0x448,SMSG_CALENDAR_SEND_NUM_PENDING
1097,0x449,CMSG_SAVE_DANCE
1098,0x44A,SMSG_NOTIFY_DANCE
1099,0x44B,CMSG_PLAY_DANCE
1100,0x44C,SMSG_PLAY_DANCE
1101,0x44D,CMSG_LOAD_DANCES
1102,0x44E,CMSG_STOP_DANCE
1103,0x44F,SMSG_STOP_DANCE
1104,0x450,CMSG_SYNC_DANCE
1105,0x451,CMSG_DANCE_QUERY
1106,0x452,SMSG_DANCE_QUERY_RESPONSE
1107,0x453,SMSG_INVALIDATE_DANCE
1108,0x454,CMSG_DELETE_DANCE
1109,0x455,SMSG_LEARNED_DANCE_MOVES
1110,0x456,CMSG_LEARN_DANCE_MOVE
1111,0x457,CMSG_UNLEARN_DANCE_MOVE
1112,0x458,CMSG_SET_RUNE_COUNT
1113,0x459,CMSG_SET_RUNE_COOLDOWN
1114,0x45A,MSG_MOVE_SET_PITCH_RATE_CHEAT
1115,0x45B,MSG_MOVE_SET_PITCH_RATE
1116,0x45C,SMSG_FORCE_PITCH_RATE_CHANGE
1117,0x45D,CMSG_FORCE_PITCH_RATE_CHANGE_ACK
1118,0x45E,SMSG_SPLINE_SET_PITCH_RATE
1119,0x45F,CMSG_CALENDAR_EVENT_INVITE_NOTES
1120,0x460,SMSG_CALENDAR_EVENT_INVITE_NOTES
1121,0x461,SMSG_CALENDAR_EVENT_INVITE_NOTES_ALERT
1122,0x462,CMSG_UPDATE_MISSILE_TRAJECTORY
1123,0x463,SMSG_UPDATE_ACCOUNT_DATA_COMPLETE
1124,0x464,SMSG_TRIGGER_MOVIE
1125,0x465,CMSG_COMPLETE_MOVIE
1126,0x466,CMSG_SET_GLYPH_SLOT
1127,0x467,CMSG_SET_GLYPH
1128,0x468,SMSG_ACHIEVEMENT_EARNED
1129,0x469,SMSG_DYNAMIC_DROP_ROLL_RESULT
1130,0x46A,SMSG_CRITERIA_UPDATE
1131,0x46B,CMSG_QUERY_INSPECT_ACHIEVEMENTS
1132,0x46C,SMSG_RESPOND_INSPECT_ACHIEVEMENTS
1133,0x46D,CMSG_DISMISS_CONTROLLED_VEHICLE
1134,0x46E,CMSG_COMPLETE_ACHIEVEMENT_CHEAT
1135,0x46F,SMSG_QUESTUPDATE_ADD_PVP_KILL
1136,0x470,CMSG_SET_CRITERIA_CHEAT
1137,0x471,SMSG_CALENDAR_RAID_LOCKOUT_UPDATED
1138,0x472,CMSG_UNITANIMTIER_CHEAT
1139,0x473,CMSG_CHAR_CUSTOMIZE
1140,0x474,SMSG_CHAR_CUSTOMIZE
1141,0x475,SMSG_PET_RENAMEABLE
1142,0x476,CMSG_REQUEST_VEHICLE_EXIT
1143,0x477,CMSG_REQUEST_VEHICLE_PREV_SEAT
1144,0x478,CMSG_REQUEST_VEHICLE_NEXT_SEAT
1145,0x479,CMSG_REQUEST_VEHICLE_SWITCH_SEAT
1146,0x47A,CMSG_PET_LEARN_TALENT
1147,0x47B,CMSG_PET_UNLEARN_TALENTS
1148,0x47C,SMSG_SET_PHASE_SHIFT
1149,0x47D,SMSG_ALL_ACHIEVEMENT_DATA
1150,0x47E,CMSG_FORCE_SAY_CHEAT
1151,0x47F,SMSG_HEALTH_UPDATE
1152,0x480,SMSG_POWER_UPDATE
1153,0x481,CMSG_GAMEOBJ_REPORT_USE
1154,0x482,SMSG_HIGHEST_THREAT_UPDATE
1155,0x483,SMSG_THREAT_UPDATE
1156,0x484,SMSG_THREAT_REMOVE
1157,0x485,SMSG_THREAT_CLEAR
1158,0x486,SMSG_CONVERT_RUNE
1159,0x487,SMSG_RESYNC_RUNES
1160,0x488,SMSG_ADD_RUNE_POWER
1161,0x489,CMSG_START_QUEST
1162,0x48A,CMSG_REMOVE_GLYPH
1163,0x48B,CMSG_DUMP_OBJECTS
1164,0x48C,SMSG_DUMP_OBJECTS_DATA
1165,0x48D,CMSG_DISMISS_CRITTER
1166,0x48E,SMSG_NOTIFY_DEST_LOC_SPELL_CAST
1167,0x48F,CMSG_AUCTION_LIST_PENDING_SALES
1168,0x490,SMSG_AUCTION_LIST_PENDING_SALES
1169,0x491,SMSG_MODIFY_COOLDOWN
1170,0x492,SMSG_PET_UPDATE_COMBO_POINTS
1171,0x493,CMSG_ENABLETAXI
1172,0x494,SMSG_PRE_RESURRECT
1173,0x495,SMSG_AURA_UPDATE_ALL
1174,0x496,SMSG_AURA_UPDATE
1175,0x497,CMSG_FLOOD_GRACE_CHEAT
1176,0x498,SMSG_SERVER_FIRST_ACHIEVEMENT
1177,0x499,SMSG_PET_LEARNED_SPELL
1178,0x49A,SMSG_PET_REMOVED_SPELL
1179,0x49B,CMSG_CHANGE_SEATS_ON_CONTROLLED_VEHICLE
1180,0x49C,CMSG_HEARTH_AND_RESURRECT
1181,0x49D,SMSG_ON_CANCEL_EXPECTED_RIDE_VEHICLE_AURA
1182,0x49E,SMSG_CRITERIA_DELETED
1183,0x49F,SMSG_ACHIEVEMENT_DELETED
1184,0x4A0,CMSG_SERVER_INFO_QUERY
1185,0x4A1,SMSG_SERVER_INFO_RESPONSE
1186,0x4A2,CMSG_CHECK_LOGIN_CRITERIA
1187,0x4A3,SMSG_SERVER_BUCK_DATA_START
1188,0x4A4,CMSG_SET_BREATH
1189,0x4A5,CMSG_QUERY_VEHICLE_STATUS
1190,0x4A6,SMSG_BATTLEGROUND_INFO_THROTTLED
1191,0x4A7,SMSG_PLAYER_VEHICLE_DATA
1192,0x4A8,CMSG_PLAYER_VEHICLE_ENTER
1193,0x4A9,CMSG_CONTROLLER_EJECT_PASSENGER
1194,0x4AA,SMSG_PET_GUIDS
1195,0x4AB,SMSG_CLIENTCACHE_VERSION
1196,0x4AC,CMSG_CHANGE_GDF_ARENA_RATING
1197,0x4AD,CMSG_SET_ARENA_TEAM_RATING_BY_INDEX
1198,0x4AE,CMSG_SET_ARENA_TEAM_WEEKLY_GAMES
1199,0x4AF,CMSG_SET_ARENA_TEAM_SEASON_GAMES
1200,0x4B0,CMSG_SET_ARENA_MEMBER_WEEKLY_GAMES
1201,0x4B1,CMSG_SET_ARENA_MEMBER_SEASON_GAMES
1202,0x4B2,SMSG_ITEM_REFUND_INFO_RESPONSE
1203,0x4B3,CMSG_ITEM_REFUND_INFO
1204,0x4B4,CMSG_ITEM_REFUND
1205,0x4B5,SMSG_ITEM_REFUND_RESULT
1206,0x4B6,CMSG_CORPSE_MAP_POSITION_QUERY
1207,0x4B7,SMSG_CORPSE_MAP_POSITION_QUERY_RESPONSE
1208,0x4B8,CMSG_UNUSED5
1209,0x4B9,CMSG_UNUSED6
1210,0x4BA,CMSG_CALENDAR_EVENT_SIGNUP
1211,0x4BB,SMSG_CALENDAR_CLEAR_PENDING_ACTION
1212,0x4BC,SMSG_EQUIPMENT_SET_LIST
1213,0x4BD,CMSG_EQUIPMENT_SET_SAVE
1214,0x4BE,CMSG_UPDATE_PROJECTILE_POSITION
1215,0x4BF,SMSG_SET_PROJECTILE_POSITION
1216,0x4C0,SMSG_TALENTS_INFO
1217,0x4C1,CMSG_LEARN_PREVIEW_TALENTS
1218,0x4C2,CMSG_LEARN_PREVIEW_TALENTS_PET
1219,0x4C3,CMSG_SET_ACTIVE_TALENT_GROUP_OBSOLETE
1220,0x4C4,CMSG_GM_GRANT_ACHIEVEMENT
1221,0x4C5,CMSG_GM_REMOVE_ACHIEVEMENT
1222,0x4C6,CMSG_GM_SET_CRITERIA_FOR_PLAYER
1223,0x4C7,SMSG_ARENA_UNIT_DESTROYED
1224,0x4C8,SMSG_ARENA_TEAM_CHANGE_FAILED_QUEUED
1225,0x4C9,CMSG_PROFILEDATA_REQUEST
1226,0x4CA,SMSG_PROFILEDATA_RESPONSE
1227,0x4CB,CMSG_START_BATTLEFIELD_CHEAT
1228,0x4CC,CMSG_END_BATTLEFIELD_CHEAT
1229,0x4CD,SMSG_MULTIPLE_PACKETS
1230,0x4CE,SMSG_MOVE_GRAVITY_DISABLE
1231,0x4CF,CMSG_MOVE_GRAVITY_DISABLE_ACK
1232,0x4D0,SMSG_MOVE_GRAVITY_ENABLE
1233,0x4D1,CMSG_MOVE_GRAVITY_ENABLE_ACK
1234,0x4D2,MSG_MOVE_GRAVITY_CHNG
1235,0x4D3,SMSG_SPLINE_MOVE_GRAVITY_DISABLE
1236,0x4D4,SMSG_SPLINE_MOVE_GRAVITY_ENABLE
1237,0x4D5,CMSG_EQUIPMENT_SET_USE
1238,0x4D6,SMSG_EQUIPMENT_SET_USE_RESULT
1239,0x4D7,CMSG_FORCE_ANIM
1240,0x4D8,SMSG_FORCE_ANIM
1241,0x4D9,CMSG_CHAR_FACTION_CHANGE
1242,0x4DA,SMSG_CHAR_FACTION_CHANGE
1243,0x4DB,CMSG_PVP_QUEUE_STATS_REQUEST
1244,0x4DC,SMSG_PVP_QUEUE_STATS
1245,0x4DD,CMSG_SET_PAID_SERVICE_CHEAT
1246,0x4DE,SMSG_BATTLEFIELD_MGR_ENTRY_INVITE
1247,0x4DF,CMSG_BATTLEFIELD_MGR_ENTRY_INVITE_RESPONSE
1248,0x4E0,SMSG_BATTLEFIELD_MGR_ENTERED
1249,0x4E1,SMSG_BATTLEFIELD_MGR_QUEUE_INVITE
1250,0x4E2,CMSG_BATTLEFIELD_MGR_QUEUE_INVITE_RESPONSE
1251,0x4E3,CMSG_BATTLEFIELD_MGR_QUEUE_REQUEST
1252,0x4E4,SMSG_BATTLEFIELD_MGR_QUEUE_REQUEST_RESPONSE
1253,0x4E5,SMSG_BATTLEFIELD_MGR_EJECT_PENDING
1254,0x4E6,SMSG_BATTLEFIELD_MGR_EJECTED
1255,0x4E7,CMSG_BATTLEFIELD_MGR_EXIT_REQUEST
1256,0x4E8,SMSG_BATTLEFIELD_MGR_STATE_CHANGE
1257,0x4E9,CMSG_BATTLEFIELD_MANAGER_ADVANCE_STATE
1258,0x4EA,CMSG_BATTLEFIELD_MANAGER_SET_NEXT_TRANSITION_TIME
1259,0x4EB,MSG_SET_RAID_DIFFICULTY
1260,0x4EC,CMSG_TOGGLE_XP_GAIN
1261,0x4ED,SMSG_TOGGLE_XP_GAIN
1262,0x4EE,SMSG_GMRESPONSE_DB_ERROR
1263,0x4EF,SMSG_GMRESPONSE_RECEIVED
1264,0x4F0,CMSG_GMRESPONSE_RESOLVE
1265,0x4F1,SMSG_GMRESPONSE_STATUS_UPDATE
1266,0x4F2,SMSG_GMRESPONSE_CREATE_TICKET
1267,0x4F3,CMSG_GMRESPONSE_CREATE_TICKET
1268,0x4F4,CMSG_SERVERINFO
1269,0x4F5,SMSG_SERVERINFO
1270,0x4F6,CMSG_WORLD_STATE_UI_TIMER_UPDATE
1271,0x4F7,SMSG_WORLD_STATE_UI_TIMER_UPDATE
1272,0x4F8,CMSG_CHAR_RACE_CHANGE
1273,0x4F9,MSG_VIEW_PHASE_SHIFT
1274,0x4FA,SMSG_TALENTS_INVOLUNTARILY_RESET
1275,0x4FB,CMSG_DEBUG_SERVER_GEO
1276,0x4FC,SMSG_DEBUG_SERVER_GEO
1277,0x4FD,SMSG_LOOT_SLOT_CHANGED
1278,0x4FE,
1279,0x4FF,CMSG_READY_FOR_ACCOUNT_DATA_TIMES
1280,0x500,CMSG_QUERY_QUESTS_COMPLETED
1281,0x501,SMSG_QUERY_QUESTS_COMPLETED_RESPONSE
1282,0x502,CMSG_GM_REPORT_LAG
1283,0x503,CMSG_AFK_MONITOR_INFO_REQUEST
1284,0x504,SMSG_AFK_MONITOR_INFO_RESPONSE
1285,0x505,CMSG_AFK_MONITOR_INFO_CLEAR
1286,0x506,SMSG_CORPSE_NOT_IN_INSTANCE
1287,0x507,CMSG_GM_NUKE_CHARACTER
1288,0x508,CMSG_SET_ALLOW_LOW_LEVEL_RAID1
1289,0x509,CMSG_SET_ALLOW_LOW_LEVEL_RAID2
1290,0x50A,SMSG_CAMERA_SHAKE
1291,0x50B,SMSG_SOCKET_GEMS_RESULT
1292,0x50C,CMSG_SET_CHARACTER_MODEL
1293,0x50D,SMSG_REDIRECT_CLIENT
1294,0x50E,CMSG_REDIRECTION_FAILED
1295,0x50F,SMSG_SUSPEND_COMMS
1296,0x510,CMSG_SUSPEND_COMMS_ACK
1297,0x511,SMSG_FORCE_SEND_QUEUED_PACKETS
1298,0x512,CMSG_REDIRECTION_AUTH_PROOF
1299,0x513,CMSG_DROP_NEW_CONNECTION
1300,0x514,SMSG_SEND_ALL_COMBAT_LOG
1301,0x515,SMSG_OPEN_LFG_DUNGEON_FINDER
1302,0x516,SMSG_MOVE_SET_COLLISION_HGT
1303,0x517,CMSG_MOVE_SET_COLLISION_HGT_ACK
1304,0x518,MSG_MOVE_SET_COLLISION_HGT
1305,0x519,CMSG_CLEAR_RANDOM_BG_WIN_TIME
1306,0x51A,CMSG_CLEAR_HOLIDAY_BG_WIN_TIME
1307,0x51B,CMSG_COMMENTATOR_SKIRMISH_QUEUE_COMMAND
1308,0x51C,SMSG_COMMENTATOR_SKIRMISH_QUEUE_RESULT1
1309,0x51D,SMSG_COMMENTATOR_SKIRMISH_QUEUE_RESULT2
1310,0x51E,SMSG_MULTIPLE_MOVES
1311,0x51F,CMSG_ANTICHEAT_ALERT
1312,0x520,CMSG_ANTICHEAT_VERSION
1313,0x521,
1314,0x522,
1315,0x523,CMSG_CUSTOM_ASCENSION_POINT_SPEND_REQUEST
1316,0x524,CMSG_CUSTOM_ASCENSION_RESURRECT_REQUEST
1317,0x525,CMSG_GROUP_RAID_CONVERT_BACK
1318,0x526,CMSG_FEL_COMMUTATION_CHANGE_SLOT
1319,0x527,CMSG_CUSTOM_MYTHIC_PLUS_ACTIVATE
1320,0x528,CMSG_CA_UNLEARN_SPELL_ALL
1321,0x529,CMSG_DISCORD_ACTIVITY_JOIN_REQUEST
1322,0x52A,CMSG_DISCORD_USER_ID_UPDATE
1323,0x52B,CMSG_DISCORD_ACTIVITY_JOIN
1324,0x52C,
1325,0x52D,
1326,0x52E,CMSG_DISCORD_INITIALIZE_RESULT
1327,0x52F,
1328,0x530,
1329,0x531,
1330,0x532,CMSG_ECHO
1331,0x533,CMSG_PGF_ENLIST_GROUP
1332,0x534,CMSG_PGF_DELIST_GROUP
1333,0x535,CMSG_PGF_INVITE_GROUP_APPLICANT
1334,0x536,CMSG_PGF_DECLINE_GROUP_APPLICANT
1335,0x537,CMSG_PGF_APPLY_TO_GROUP
1336,0x538,CMSG_PGF_UNAPPLY_TO_GROUP
1337,0x539,CMSG_PGF_GROUP_LIST_REQUEST
1338,0x53A,CMSG_PGF_GROUP_APPLICANT_REQUEST
1339,0x53B,CMSG_ASCENSIONGM_TICKET_LIST_REQUEST
1340,0x53C,CMSG_ASCENSIONGM_TICKET_CHAT_REQUEST
1341,0x53D,CMSG_ASCENSIONGM_TICKET_COMPLETE_REQUEST
1342,0x53E,CMSG_ASCENSION_PVP_REWARD_INFO_QUERY
1343,0x53F,CMSG_ASCENSION_CHANGE_RULESET
1344,0x540,CMSG_TRANSMOG_APPLY
1345,0x541,
1346,0x542,CMSG_AUTO_QUEST_SHOW_COMPLETE
1347,0x543,CMSG_CLIENT_TIME_RESYNC
1348,0x544,CMSG_PORT_GRAVEYARD
1349,0x545,CMSG_GET_MAIL_LIST_FORCE
1350,0x546,
1351,0x547,
1352,0x548,
1353,0x549,
1354,0x54A,CMSG_ILLUSION_APPLY
1355,0x54B,CMSG_REQ_RELOAD_MAP
1356,0x54C,CMSG_ASCENSIONGM_TRANSACTION_LIST_REQUEST
1357,0x54D,CMSG_TRANSMOG_OUTFIT_MOD_APPEARANCES
1358,0x54E,CMSG_TRANSMOG_OUTFIT_MOD_NAME
1359,0x54F,CMSG_TRANSMOG_OUTFIT_APPLY_ID
1360,0x550,CMSG_TRANSMOG_OUTFIT_REMOVE_ID
1361,0x551,CMSG_TRANSMOG_OUTFIT_CREATE_ID
1362,0x552,CMSG_INCARNATION_APPLY
1363,0x553,CMSG_SPELL_VISUAL_APPLY
1364,0x554,CMSG_COSMETIC_PET_APPLY
1365,0x555,CMSG_COSMETIC_APPLY
1366,0x556,CMSG_FRIEND_UPDATE_METADATA
1367,0x557,CMSG_TRANSMOG_SET_SHOW_TRANSMOGRIFICATIONS
1368,0x558,CMSG_TRANSMOG_SET_SHOW_SPELL_TRANSMOGRIFICATIONS
1369,0x559,CMSG_TRANSMOG_SPEC_SET_UPDATE
1370,0x55A,CMSG_ASCENSION_LOG_REQUEST
1371,0x55B,CMSG_ACTIVATE_TEMPORAL_CONTRACT
1372,0x55C,
1373,0x55D,CMSG_EQUIPMENTSET_SET_DST_BANK
1374,0x55E,CMSG_EQUIPMENTSET_ITEM_PLACE_IN_BANK
1375,0x55F,CMSG_CALLBOARD_VIEW_REQUEST
1376,0x560,
1377,0x561,CMSG_EXTENSION_INITIALIZED
1378,0x562,CMSG_CREATE_BUG_REPORT
1379,0x563,SMSG_LOYALTY_PASS_UPDATE
1380,0x564,CMSG_LOYALTY_PASS_REDEEM
1381,0x565,SMSG_CREATE_BUG_REPORT_ERROR
1382,0x566,SMSG_CREATE_BUG_REPORT_SUCCESS
1383,0x567,SMSG_PATCH_CREATURE
1384,0x568,SMSG_PATCH_DUNGEON_ENCOUNTER_EXTRA
1385,0x569,SMSG_PATCH_ITEM_ADDON
1386,0x56A,SMSG_PATCH_ITEM_DISPLAY_INFO_COLLECTIONS
1387,0x56B,SMSG_PATCH_MYSTIC_ENCHANT
1388,0x56C,SMSG_PATCH_MYTHIC_AFFIXES
1389,0x56D,SMSG_PATCH_MYTHIC_KEYSTONE
1390,0x56E,SMSG_PATCH_MYTHIC_PLUS_SCALING
1391,0x56F,SMSG_PATCH_QUEST
1392,0x570,SMSG_PATCH_SPELL_CHARGES
1393,0x571,SMSG_PATCH_SPELL_CHARGES_CATEGORY
1394,0x572,SMSG_PATCH_TIMED_DUNGEON
1395,0x573,SMSG_PATCH_VANITY_COLLECTION
1396,0x574,SMSG_PATCH_SPELL_AFFECT
1397,0x575,
1398,0x576,
1399,0x577,
1400,0x578,SMSG_UPDATE_OBJECT_ADDON
1401,0x579,SMSG_PATCH_LFG_ACTIVITIES
1402,0x57A,SMSG_PATCH_LFG_ACTIVITY_CATEGORIES
1403,0x57B,SMSG_PATCH_LFG_ACTIVITY_GROUP_TYPE
1404,0x57C,CMSG_GROUP_FINDER_CREATE_LISTING
1405,0x57D,CMSG_GROUP_FINDER_UPDATE_LISTING
1406,0x57E,CMSG_GROUP_FINDER_REMOVE_LISTING
1407,0x57F,CMSG_GROUP_FINDER_QUERY_LISTINGS
1408,0x580,SMSG_GROUP_FINDER_CREATE_LISTING_RESPONSE
1409,0x581,SMSG_GROUP_FINDER_UPDATE_LISTING_RESPONSE
1410,0x582,SMSG_GROUP_FINDER_REMOVE_LISTING_RESPONSE
1411,0x583,SMSG_GROUP_FINDER_QUERY_LISTINGS_RESPONSE
1412,0x584,CMSG_SUGGESTED_GROUP_INVITE
1413,0x585,SMSG_SUGGESTED_GROUP_INVITE
1414,0x586,CMSG_REQUEST_GROUP_INVITE
1415,0x587,SMSG_REQUEST_GROUP_INVITE
1416,0x588,SMSG_BATTLEGROUND_COUNTDOWN_UPDATE
1417,0x589,SMSG_CALLBOARD_VIEW
1418,0x58A,SMSG_CALLBOARD_VIEW_RESULT
1419,0x58B,
1420,0x58C,CMSG_RESET_INSTANCE
1421,0x58D,SMSG_UPDATE_CONFIGS
1422,0x58E,SMSG_CREATURE_QUERY_RESPONSE_BULK
1423,0x58F,SMSG_ITEM_QUERY_RESPONSE_BULK
1424,0x590,SMSG_QUEST_QUERY_RESPONSE_BULK
1425,0x591,SMSG_PATCH_CHALLENGE
1426,0x592,CMSG_REQUEST_START_CHALLENGE
1427,0x593,SMSG_REQUEST_START_CHALLENGE_RESPONSE
1428,0x594,CMSG_REQUEST_STOP_CHALLENGE
1429,0x595,SMSG_REQUEST_STOP_CHALLENGE_RESPONSE
1430,0x596,SMSG_LIST_ACTIVE_CHALLENGES
1431,0x597,SMSG_LIST_COMPLETED_CHALLENGES
1432,0x598,SMSG_COMPLETED_CHALLENGE
1433,0x599,SMSG_LIST_CHALLENGE_CRITERIA
1434,0x59A,SMSG_UPDATE_CHALLENGE_CRITERIA
1435,0x59B,SMSG_CHALLENGE_SYNC_REQUEST
1436,0x59C,CMSG_CHALLENGE_SYNC_RESPONSE
1437,0x59D,SMSG_GROUP_FINDER_REQUEST_GROUP_INVITE
1438,0x59E,CMSG_GROUP_FINDER_REQUEST_GROUP_INVITE
1439,0x59F,SMSG_PATCH_ITEM_STAT
1440,0x5A0,
1441,0x5A1,CMSG_CHALLENGE_QUERY_FAILURE
1442,0x5A2,SMSG_CHALLENGE_QUERY_FAILURE_RESPONSE
1443,0x5A3,SMSG_CHALLENGE_FAILURE
1444,0x5A4,CMSG_TOGGLE_GAME_MODE
1445,0x5A5,SMSG_TOGGLE_GAME_MODE_RESULT
1446,0x5A6,SMSG_CHALLENGE_ACTIVE_UPDATE
1447,0x5A7,CMSG_CHALLENGE_CREATOR_SAVE_CHALLENGE
1448,0x5A8,SMSG_CHALLENGE_CREATOR_SAVE_CHALLENGE_RESULT
1449,0x5A9,CMSG_CHALLENGE_CREATOR_DELETE_CHALLENGE
1450,0x5AA,SMSG_CHALLENGE_CREATOR_DELETE_CHALLENGE_RESULT
1451,0x5AB,CMSG_CHALLENGE_CREATOR_QUERY_CHALLENGES
1452,0x5AC,SMSG_CHALLENGE_CREATOR_QUERY_CHALLENGES_RESULT
1453,0x5AD,CMSG_CHALLENGE_CREATOR_ACTIVATE_CHALLENGE
1454,0x5AE,SMSG_CHALLENGE_CREATOR_ACTIVATE_CHALLENGE_RESULT
1455,0x5AF,CMSG_CHALLENGE_CREATOR_DEACTIVATE_CHALLENGE
1456,0x5B0,SMSG_CHALLENGE_CREATOR_DEACTIVATE_CHALLENGE_RESULT
1457,0x5B1,SMSG_CHALLENGE_CREATOR_ACTIVE_CHALLENGE_UPDATE
1458,0x5B2,SMSG_PATCH_CHALLENGE_CONDITION
1459,0x5B3,SMSG_PATCH_CHALLENGE_FEATURED
1460,0x5B4,SMSG_PATCH_CHALLENGE_GROUP_REWARD
1461,0x5B5,SMSG_PATCH_CHALLENGE_GROUP
1462,0x5B6,SMSG_PATCH_CHALLENGE_REQUIREMENT
1463,0x5B7,SMSG_PATCH_CHALLENGE_REWARD
1464,0x5B8,SMSG_PATCH_CHALLENGE_RULE
1465,0x5B9,SMSG_PATCH_CHALLENGE_SPELL
1466,0x5BA,SMSG_LIST_BROKEN_CHALLENGE_RULES
1467,0x5BB,SMSG_UPDATE_BROKEN_CHALLENGE_RULE
1468,0x5BC,SMSG_PATCH_CHALLENGE_REQUIREMENT_TYPE
1469,0x5BD,SMSG_PATCH_CHALLENGE_RULE_TYPE
1470,0x5BE,SMSG_PATCH_CHALLENGE_CONDITION_TYPE
1471,0x5BF,CMSG_CHALLENGE_CREATOR_RATE_CHALLENGE
1472,0x5C0,SMSG_UPDATE_GM_STATUS
1473,0x5C1,CMSG_BATTLEMASTER_JOIN_ARENA_WITH_ROLE
1474,0x5C2,CMSG_BUILD_CREATOR_ACTIVATE_BUILD
1475,0x5C3,SMSG_BUILD_CREATOR_ACTIVATE_BUILD_RESULT
1476,0x5C4,CMSG_BUILD_CREATOR_DEACTIVATE_BUILD
1477,0x5C5,SMSG_BUILD_CREATOR_DEACTIVATE_BUILD_RESULT
1478,0x5C6,CMSG_CHALLENGE_QUERY_COMPLETION
1479,0x5C7,SMSG_CHALLENGE_QUERY_COMPLETION_RESPONSE
1480,0x5C8,SMSG_CHALLENGE_COMPLETION
1481,0x5C9,CMSG_CHALLENGE_CREATOR_QUERY_COMPLETION
1482,0x5CA,SMSG_CHALLENGE_CREATOR_QUERY_COMPLETION_RESPONSE
1483,0x5CB,SMSG_CHALLENGE_CREATOR_COMPLETION
1484,0x5CC,SMSG_UPDATE_SPECIALIZATION_FLAGS
1485,0x5CD,CMSG_TRANSMOG_COMPONENT_APPLY
1486,0x5CE,SMSG_TRANSMOG_COMPONENT_UPDATE
1487,0x5CF,
1488,0x5D0,
1489,0x5D1,SMSG_TRANSMOG_COMPONENT_SUCCESS
1490,0x5D2,CMSG_RECOVERY_QUERY_DISENCHANTED_ITEM
1491,0x5D3,SMSG_RECOVERY_QUERY_DISENCHANTED_ITEM_RESPONSE
